code,name,pop_dens,total_pop,country_percentage,fecha,dia_inicio,dia_cuarentena,provincia,ciudad,tot_casosconf,nue_casosconf,tot_fallecidos,transmision_tipo,informe_tipo,fuente
AR-C,CABA,"13743,26",2776138,"7,66",4/04/2020,31,15,CABA,C_Indeterminada,1414,34,48,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/04-04-20-reporte-vespertino-covid-19.pdf
AR-C,CABA,"13743,26",2776138,"7,66",5/04/2020,32,16,CABA,C_Indeterminada,1517,32,49,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/05-04-20-reporte-vespertino-covid-19.pdf
AR-C,CABA,"13743,26",2776138,"7,66",6/04/2020,33,17,CABA,C_Indeterminada,1584,17,55,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",7/04/2020,34,18,CABA,C_Indeterminada,1686,24,63,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",8/04/2020,35,19,CABA,C_Indeterminada,1751,18,67,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",9/04/2020,36,20,CABA,C_Indeterminada,1847,23,81,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",10/04/2020,37,21,CABA,C_Indeterminada,1924,11,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
AR-C,CABA,"13743,26",2776138,"7,66",11/04/2020,38,22,CABA,C_Indeterminada,2058,46,93,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",12/04/2020,39,23,CABA,C_Indeterminada,2178,8,98,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",13/04/2020,40,24,CABA,C_Indeterminada,2248,10,101,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
AR-C,CABA,"13743,26",2776138,"7,66",14/04/2020,41,25,CABA,C_Indeterminada,2366,22,106,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-C,CABA,"13743,26",2776138,"7,66",15/04/2020,42,26,CABA,C_Indeterminada,2535,30,113,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-C,CABA,"13743,26",2776138,"7,66",16/04/2020,43,27,CABA,C_Indeterminada,2616,15,120,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",17/04/2020,44,28,CABA,C_Indeterminada,2718,14,126,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",18/04/2020,45,29,CABA,C_Indeterminada,2804,14,132,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",19/04/2020,46,30,CABA,C_Indeterminada,2903,15,132,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",20/04/2020,47,31,CABA,C_Indeterminada,3005,22,135,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",21/04/2020,48,32,CABA,C_Indeterminada,3125,33,150,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",22/04/2020,49,33,CABA,C_Indeterminada,3244,39,158,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",23/04/2020,50,34,CABA,C_Indeterminada,3408,37,164,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",24/04/2020,51,35,CABA,C_Indeterminada,3574,79,173,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",25/04/2020,52,36,CABA,C_Indeterminada,3756,55,182,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",26/04/2020,53,37,CABA,C_Indeterminada,3873,36,192,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",27/04/2020,54,38,CABA,C_Indeterminada,3974,32,195,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",28/04/2020,55,39,CABA,C_Indeterminada,4101,50,205,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",29/04/2020,56,40,CABA,C_Indeterminada,4264,34,212,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",30/04/2020,57,41,CABA,C_Indeterminada,4396,45,218,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",1/05/2020,58,42,CABA,C_Indeterminada,4490,29,225,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",2/05/2020,59,43,CABA, ,4589,58,233,transmision comunitaria,informe provincial,https://www.unosantafe.com.ar/el-pais/son-237-los-muertos-coronavirus-el-pais-y-son-4681-los-infectados-n2581720.html
AR-C,CABA,"13743,26",2776138,"7,66",3/05/2020,60,44,CABA, ,4728,49,239,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",4/05/2020,61,45,CABA,C_Indeterminada,4863,43,257,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",5/05/2020,62,46,CABA,C_Indeterminada,5001,57,262,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",6/05/2020,63,47,CABA,C_Indeterminada,5185,102,271,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",7/05/2020,64,48,CABA,C_Indeterminada,5335,77,281,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",8/05/2020,65,49,CABA,C_Indeterminada,5578,130,293,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",9/05/2020,66,50,CABA,C_Indeterminada,5754,83,299,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",10/05/2020,67,51,CABA,C_Indeterminada,5992,165,305,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",11/05/2020,68,52,CABA,C_Indeterminada,6215,137,312,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",12/05/2020,69,53,CABA,C_Indeterminada,6546,188,317,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",13/05/2020,70,54,CABA,C_Indeterminada,6838,179,328,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",14/05/2020,71,55,CABA,C_Indeterminada,7110,153,350,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",15/05/2020,72,56,CABA,C_Indeterminada,7434,215,355,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",16/05/2020,73,57,CABA,C_Indeterminada,7768,193,362,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",17/05/2020,74,58,CABA,C_Indeterminada,8026,147,368,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",18/05/2020,75,59,CABA,C_Indeterminada,8330,169,380,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",19/05/2020,76,60,CABA,C_Indeterminada,8752,224,389,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",20/05/2020,77,61,CABA,C_Indeterminada,9244,257,400,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",21/05/2020,78,62,CABA,C_Indeterminada,9877,379,414,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",22/05/2020,79,63,CABA,C_Indeterminada,10600,404,428,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",23/05/2020,80,64,CABA,C_Indeterminada,11337,400,443,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",24/05/2020,81,65,CABA,C_Indeterminada,12042,494,450,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",25/05/2020,82,66,CABA,C_Indeterminada,12609,375,465,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",26/05/2020,83,67,CABA,C_Indeterminada,13190,327,488,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",27/05/2020,84,68,CABA,C_Indeterminada,13902,361,497,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",28/05/2020,85,69,CABA,C_Indeterminada,14656,425,507,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",29/05/2020,86,70,CABA,C_Indeterminada,15375,401,519,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",30/05/2020,87,71,CABA,C_Indeterminada,16174,459,524,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",31/05/2020,88,72,CABA,C_Indeterminada,16826,358,539,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",1/06/2020,89,73,CABA,C_Indeterminada,17377,274,552,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",2/06/2020,90,74,CABA,C_Indeterminada,18274,371,567,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",3/06/2020,91,75,CABA,C_Indeterminada,19228,467,580,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",4/06/2020,92,76,CABA,C_Indeterminada,20127,437,606,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",5/06/2020,93,77,CABA,C_Indeterminada,20988,420,631,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",6/06/2020,94,78,CABA,C_Indeterminada,21972,477,647,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",7/06/2020,95,79,CABA,C_Indeterminada,22754,359,661,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",8/06/2020,96,80,CABA,C_Indeterminada,23559,420,689,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",9/06/2020,97,81,CABA,C_Indeterminada,24701,535,714,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",10/06/2020,98,82,CABA,C_Indeterminada,25907,522,735,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",11/06/2020,99,83,CABA,C_Indeterminada,27282,538,762,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",12/06/2020,100,84,CABA,C_Indeterminada,28683,565,780,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",13/06/2020,101,85,CABA,C_Indeterminada,30172,558,811,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",14/06/2020,102,86,CABA,C_Indeterminada,31489,558,829,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",15/06/2020,103,87,CABA,C_Indeterminada,32704,575,852,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",16/06/2020,104,88,CABA,C_Indeterminada,34070,488,872,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",17/06/2020,105,89,CABA,C_Indeterminada,35480,522,913,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",18/06/2020,106,90,CABA,C_Indeterminada,37351,692,942,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",19/06/2020,107,91,CABA,C_Indeterminada,39432,804,974,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",20/06/2020,108,92,CABA,C_Indeterminada,41096,512,991,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",21/06/2020,109,93,CABA,C_Indeterminada,42657,707,1009,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",22/06/2020,110,94,CABA,C_Indeterminada,44847,1025,1037,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",23/06/2020,111,95,CABA,C_Indeterminada,47024,759,1075,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",24/06/2020,112,96,CABA,C_Indeterminada,49691,1012,1109,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",25/06/2020,113,97,CABA,C_Indeterminada,52275,942,1145,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",26/06/2020,114,98,CABA,C_Indeterminada,55117,968,1181,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",27/06/2020,115,99,CABA,C_Indeterminada,57616,849,1206,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",28/06/2020,116,100,CABA,C_Indeterminada,59821,852,1229,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",29/06/2020,117,101,CABA,C_Indeterminada,62156,944,1276,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",30/06/2020,118,102,CABA,C_Indeterminada,64386,744,1305,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",1/07/2020,119,103,CABA,C_Indeterminada,67043,841,1347,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",2/07/2020,120,104,CABA,C_Indeterminada,69770,840,1383,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",3/07/2020,121,105,CABA,C_Indeterminada,72625,835,1433,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",4/07/2020,122,106,CABA,C_Indeterminada,75202,900,1476,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",5/07/2020,123,107,CABA,C_Indeterminada,77707,767,1503,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",6/07/2020,124,108,CABA,C_Indeterminada,80286,995,1575,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",7/07/2020,125,109,CABA,C_Indeterminada,83224,1025,1642,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",8/07/2020,126,110,CABA,C_Indeterminada,86764,1116,1694,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",9/07/2020,127,111,CABA,C_Indeterminada,90460,1058,1715,transmision comunitaria,informe provincial,
AR-C,CABA,"13743,26",2776138,"7,66",10/07/2020,128,112,CABA,C_Indeterminada,93860,1049,1770,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",17/03/2020,13,0,Salta,C_Indeterminada,79,1,5,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf
AR-A,Salta,"7,81",1522304,"3,03",1/04/2020,28,12,Salta,C_Indeterminada,1111,2,35,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf
AR-A,Salta,"7,81",1522304,"3,03",15/04/2020,42,26,Salta,C_Indeterminada,2566,0,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-A,Salta,"7,81",1522304,"3,03",26/04/2020,53,37,Salta,C_Indeterminada,3890,1,192,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",12/05/2020,69,53,Salta,C_Indeterminada,6563,1,319,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",13/05/2020,70,54,Salta,C_Indeterminada,6878,0,329,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",14/05/2020,71,55,Salta,C_Indeterminada,7133,0,353,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",15/05/2020,72,56,Salta,C_Indeterminada,7478,0,356,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",16/05/2020,73,57,Salta,C_Indeterminada,7804,0,363,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",17/05/2020,74,58,Salta,C_Indeterminada,8068,0,373,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",18/05/2020,75,59,Salta,C_Indeterminada,8367,0,382,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",19/05/2020,76,60,Salta,C_Indeterminada,8803,0,393,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",20/05/2020,77,61,Salta,C_Indeterminada,9283,0,403,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",21/05/2020,78,62,Salta,C_Indeterminada,9926,0,416,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",22/05/2020,79,63,Salta,C_Indeterminada,10644,2,433,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",23/05/2020,80,64,Salta,C_Indeterminada,11349,0,445,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",24/05/2020,81,65,Salta,C_Indeterminada,12074,0,452,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",25/05/2020,82,66,Salta,C_Indeterminada,12626,0,467,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",26/05/2020,83,67,Salta,C_Indeterminada,13225,0,490,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",27/05/2020,84,68,Salta,C_Indeterminada,13931,0,500,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",28/05/2020,85,69,Salta,C_Indeterminada,14701,0,508,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",29/05/2020,86,70,Salta,C_Indeterminada,15419,0,520,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",30/05/2020,87,71,Salta,C_Indeterminada,16211,1,528,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",31/05/2020,88,72,Salta,C_Indeterminada,16850,0,539,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",1/06/2020,89,73,Salta,C_Indeterminada,17411,3,556,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",2/06/2020,90,74,Salta,C_Indeterminada,18319,4,569,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",3/06/2020,91,75,Salta,C_Indeterminada,19265,0,583,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",4/06/2020,92,76,Salta,C_Indeterminada,20192,0,608,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",5/06/2020,93,77,Salta,C_Indeterminada,21036,0,632,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",6/06/2020,94,78,Salta,C_Indeterminada,22018,0,648,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",7/06/2020,95,79,Salta,C_Indeterminada,22794,1,664,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",8/06/2020,96,80,Salta,C_Indeterminada,23620,0,692,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",9/06/2020,97,81,Salta,C_Indeterminada,24760,0,717,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",10/06/2020,98,82,Salta,C_Indeterminada,25984,1,735,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",11/06/2020,99,83,Salta,C_Indeterminada,27372,0,765,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",12/06/2020,100,84,Salta,C_Indeterminada,28764,0,785,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",13/06/2020,101,85,Salta,C_Indeterminada,30293,2,815,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",14/06/2020,102,86,Salta,C_Indeterminada,31571,1,833,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",15/06/2020,103,87,Salta,C_Indeterminada,32785,0,854,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",16/06/2020,104,88,Salta,C_Indeterminada,34156,0,878,transmision comunitaria,informe provincial,
AR-A,Salta,"7,81",1522304,"3,03",17/06/2020,105,89,Salta,C_Indeterminada,35549,1,913,transmision comunitaria,informe provincial,
